분류,상세설명,여행지,장소,전화번호,주소,Latitude,Longitude
"여행,명소 > 기념관,생가","임진왜란 때 왜장을 끌어안고 남강에 뛰어들어 함께 죽은 논개(論介 ?~1593)를 기리기 위해 조성한 곳이다. 논개의 성은 주씨(朱氏)이고, 전라북도 장수군 장계면 대곡리 주촌마을에서 태어났다. 1986년 대곡저수지(오동제)를 만들면서 논개가 태어난 마을 전체가 수몰되자 저수지 근처에 생가만 복원해두었다가 1996년부터 2000년에 걸쳐 조성한 현재의 위치에 새로 복원하였다. 현재 의암 주논개생가지에는 생가뿐 아니라 논개기념관·단아정(丹娥亭)·의랑루(義娘樓) 등의 건물과 주논개비·최경회비·주논개부모묘 등이 있고 민속놀이마당과 인공폭포·관리사·판매점도 조성되어 있다. 부지면적은 약 6만 6,100m²이다. 생가는 건물 2동으로 이루어진 ‘一’자형 초가로 돌담으로 둘러져 있으며, 방 안에는 영정과 침구, 책들이 놓여 있다. 장수군 장수읍 두산리에는 논개의 영정을 모신 논개사당(전라북도기념물 제46호)이 있다.지식백과",전북장수군,의암주논개생가지논개생가,063-352-2550,전라북도 장수군 장계면 대곡리,35.6802921,127.6256607
"여행,명소 > 계곡",북덕유산과 남덕유산 사이의 골짜기이다.한국관광공사,전북장수군,토옥동계곡,063-350-2312,전라북도 장수군 계북면,35.7854856,127.6124812
"여행,명소 > 지역명소","1977년 한옥마을 보존지구로 지정된 뒤, 전통한옥지구·전통문화지역·전통문화구역·전통문화특구 따위로 불리다가 2002년 10월 전주시 공공시설 등의 명칭 제정위원회에서 지금의 이름으로 바꾸었다.전주시 완산구 교동(校洞)·풍남동(豊南洞) 일대 7만 6320평에 700여 채의 전통 한옥으로 이루어져 있다. 이 마을은 일제강점기 때 일제가 성곽을 헐고 도로를 뚫은 뒤 일본 상인들이 성 안으로 들어오자 이에 대한 반발로 자연스럽게 형성되어 현재까지 당시의 모습을 고스란히 간직하고 있다.문화공간으로는 판소리·춤·타악 등 전통 공연을 관람할 수 있는 전주전통문화센터, 막걸리·청주의 제조과정 관람과 시음까지 할 수 있는 전주전통술박물관, 숙박을 하면서 온돌과 대청 마루 등 한옥을 직접 체험할 수 있는 전주한옥생활체험관, 전통 공예품을 전시하는 전주공예품전시관 및 명품관 따위가 있다.또한 조선 태조 이성계(李成桂)의 어진을 모신 경기전(慶基殿:사적 339), 이성계가 황산에서 왜구를 토벌하고 연회를 열었던 오목대와 이목대, 한국 천주교 순교 1번지인 전주 전동성당, 전주향교  문화유적도 있다지식백과",전북전주시,전주 한옥마을,063-282-1330,전라북도 전주시 완산구 교동 69-1,35.8144167,127.1526634
"여행,명소 > 동물원","1978년 6월 10일에 개원하였으며, 면적 118,800㎡이다. 지방동물원 중 가장 오래된 동물원으로 과천 서울대공원 동물원, 용인 에버랜드 동물원에 이어 세번째 규모이다.호랑이·사자·곰·하마·기린·들소·코뿔소·낙타·인도왕뱀 등 대형동물을 많이 기르고 있으며, 1995년에는 두루미를 들여왔다. 2000년 현재 희귀동물인 눈표범과 페르시아표범, 천연기념물 수달을 포함해서 포유류 50종 150마리, 파충류 5종, 17마리, 조류 55종, 694마리, 어류 2종, 216마리 등 총 112종 1,077마리의 동물을 기르고 있다. 그밖에 동물원 한가운데 있는 넓은 잔디밭을 개방하여 가족단위의 휴식공간을 마련하였고 인근에 덕진공원과 축구장·배구장 등 운동시설을 갖춘 체련공원이 있다. 개장 시간은 오전 9시부터 오후 7시까지(동절기는 09:00~18:00)이다. 주변에 덕진공원·조경단·전주향교·경기전·전동성당·한벽루 등의 관광명소가 있다.지식백과",전북전주시,전주동물원,063-281-6759,전라북도 전주시 덕진구 소리로 68 전주동물원지번전라북도 전주시 덕진구 덕진동1가 73-48,35.8555198,127.1446631
"여행,명소 > 근린공원","전주역 북쪽 3 km 지점에 있는 덕진호(德津湖) 일대의 유원지로, 시민공원이라고도 한다. 동쪽의 건지산(乾止山), 서쪽의 가련산(可連山)을 잇는 덕진제(德津堤)에 수양버들 ·벚꽃나무가 늘어서고, 5월이면 창포와 연꽃이 수면을 메우는데, 특히 덕진 연꽃은 널리 알려져 있다. 공원 내에는 전주이씨(全州李氏)의 시조인 신라 사공(司空) 이한(李翰)을 모신 조경단(肇慶壇)을 비롯하여 취향정(醉香亭)과 동물원 등이 있고, 수영장 ·테니스코트 등 각종 위락시설도 갖추고 있으며, 특히 호반을 가로지르는 현수교는 경관을 돋우는 명물이다.지식백과",전북전주시,전주덕진공원,063-239-2607,전라북도 전주시 덕진구 덕진동1가 1314-4,35.8476766,127.1218865
"여행,명소 > 체험마을",,전북전주시,자만벽화마을,,전라북도 전주시 완산구 교동 50-158,35.8136691,127.1555529
"여행,명소 > 촬영장소","1991년 1월 9일 사적 제339호로 지정되었다. 1410년(태종 11)에 임금은 전주, 경주, 평양에 태조 이성계의 어진을 봉안하고 제사하는 전각을 짓고 어용전(御容殿)이라 하였다. 경기전은 왕조의 발상지라 여기는 전주에 세운 전각으로, 세종 때 붙인 이름이다. 건물은 정유재란 때 소실되었던 것을 1614년(광해군6)에 중건하였다. 보호면적은 49,590㎡이다.경기전의 경역은 정전(正殿)과 조경묘(肇慶廟)로 나뉜다.  정전(보물 1578)은 태조 이성계의 어진(보물 931)을 봉안한 곳으로, 정면 3칸, 측면 3칸 규모이다. 지대석(地臺石)과 면석(面石) 및 갑석(甲石)을 갖춘 기단 위에 세운 다포계(多包系) 형식의 맞배집으로, 그 전면 가운데에는 1칸 규모의 기단을 돌출시켜 쌓고 그 위에 첨각(添閣)을 세워 배례청을 시설했다. 마치 능침(陵寢)의 정자각(丁字閣)과 같은 형상이다. 이 첨각 기단의 3면에 벽돌을 깐 보도를 연결하였다. 조경묘는 정전 북쪽에 있다. 태조의 22대조이며 전주이씨의 시조인 신라 사공공(司空公) 이한(李翰) 부부의 위패를 봉안하기 위하여 1771년(영조 47)에 지은 것이다.이곳에 남아 있는 경기전 조경묘 도형의 그림을 보면 지금은 없어진 전사청(典祀廳) ·동재 ·서재 ·수복방 ·제기고 등 부속건물들과 별전이 따로 있는 광범위한 성역이었다. 전주시가 관리하고 있다.지식백과",전북전주시,전주경기전수복청,063-287-1330,전라북도 전주시 완산구 풍남동3가 102,35.815133,127.1501926
"여행,명소 > 산,고개","영은산(靈隱山)이라고도 한다. 높이 763m이다. 노령산맥의 중간 부분에 있으며 신선봉(神仙峰:763m)을 중심으로 연지봉(蓮池峰:720m)·까치봉(680m)·장군봉(670m)·연자봉(660m)·망해봉(640m)·불출봉(610m)·서래봉(580m)·월령봉(420m) 등이 동쪽으로 열린 말발굽 모양으로 둘러서 있다.주요 지질은 백악기 말의 화산암류이고 주요 암석은 안산암으로 절리(節理)가 나타나 산꼭대기에는 가파른 절벽, 산 경사면에는 애추(崖錐)가 발달되어 있다. 식물은 참나무류·단풍나무류·층층나무류 등의 낙엽활엽수림이 주종을 이루고 능선에는 비자나무 등의 침엽수림이 나타난다. 신선봉·장군봉 등에 있는 굴거리나무 군락은 천연기념물 제91호로 지정되었다. 가을철 단풍이 아름다워 옛날부터 조선 8경의 하나로 꼽혔다. 백제 때 영은조사가 세운 내장사와 임진왜란 때 승병들이 쌓았다는 동구리 골짜기의 내장산성이 있으며 금선폭포·용수폭포·신선문·기름바위 등도 잘 알려져 있다. 등산로는 능선 일주 코스와 백양사까지의 도보 코스가 주로 이용된다. 1971년 서쪽의 입암산(笠巖山:654m)과 남쪽 백양사 지구를 합한 총면적 75.8㎢를 국립공원으로 지정하여 보호, 관리하고 있다.지식백과",전북정읍시,내장산,063-538-7875,전라북도 순창군 복흥면 내장산로 936지번전라북도 순창군 복흥면 봉덕리 59-10,35.4694981,126.8805236
"여행,명소 > 지역명소",,전북정읍시,송참봉조선동네,063-532-0054,전라북도 정읍시 이평면 영원로 1290-118지번전라북도 정읍시 이평면 청량리 375-5,35.670613,126.7932793
"여행,명소 > 도시,테마공원","옥정호(玉井湖, 갈담저수지) 상류에 있는 정읍시 산내면 망경대 부근의 야산에 조성한 공원으로, 가을이 되면 소나무가 듬성듬성 심어진 솔숲 전체가 하얀 구절초 천지가 된다.2003년부터 3년에 걸쳐 사업비 24억 4,300만 원을 투여하여 조성하였다. 총면적은 11만 8,890㎡로, 그중 구절초가 식재되어 있는 면적은 5만 5,000㎡에 이른다. 2003년 원래 망경대체육공원으로 조성되었다가 2006년부터 구절초를 심기 시작하여 구절초 테마공원으로 변경되었다.공원에는 구절초식재지 및 산책로를 비롯하여 다목적운동장·자생들꽃전시장·쉼터·광장·지압보도·농산물재래장터·펜션·주차장 등의 시설이 갖추어져 있다.지식백과",전북정읍시,옥정호 구절초테마공원,063-539-6170,전라북도 정읍시 산내면 매죽리,35.5527114,127.0017988
종교 > 불교,"대한불교조계종 소속이다. 동쪽으로 장군붕(將軍峰) ·연자봉(燕子峰) ·신선봉(神仙峰), 남쪽으로는 영취봉(靈鷲峰) ·연지봉(蓮池峰), 서쪽으로는 불출봉(佛出峰) ·서래봉(西來峰) 등에 에워싸여 있어 봄에는 꽃, 여름에는 녹음, 가을에는 단풍, 겨울에는 설경(雪景)으로 사시 풍광명미(風光明媚)를 자랑하는 명승지이다. 입구인 일주문(一柱門)에서 북쪽으로 약수터를 지나 산길을 오르면 옛 벽련암지(碧蓮庵址)에 이르는데, 이곳이 옛 내장사의 자리로 고내장(古內藏)이다. 옛 내장사는 660년(백제 의자왕 20) 환해(幻海)의 초창(初創)으로 세워졌으며, 현재의 사찰은 본래 영은사(靈隱寺) 자리인데, 636년(백제 무왕 37) 영은조사(靈隱祖師)가 50여 동의 대가람(大伽藍)으로 창건한 절이었다. 1095년(고려 숙종 3) 행안선사(幸安禪師)가 건물을 중창했는데, 1539년(조선 중종 34)에 조령(朝令)으로 소각되었다. 1557년(명종 12) 희묵(希默)이 법당과 요사(寮舍)를 수축하여 1592년(선조 25) 임진왜란 때 다시 소실되었는데, 1639년(인조 17) 부용(芙蓉)이 절 건물을 개축하였다. 그 뒤 1779년(정조 3) 영운(映雲)이 대웅전을 중수하고 요사를 개축하였으며, 1938년 매곡(梅谷)이 대웅전을 중수하고 명부전(冥府殿)을 신축하였는데 6 ·25전쟁 때 전소되었다. 1957년 다시 요사를 중개수(重改修)하였으며, 1958년에는 대웅전을 중건(重建)하여 면모를 일신하였고, 내장산국립공원 개발계획의 추진과 더불어 괄목할 만한 변화를 가져왔다.지식백과",전북정읍시,내장사,063-538-8741,전라북도 정읍시 내장산로 1253 내장사지번전라북도 정읍시 내장동 590,35.4896048,126.9018709
"숙박 > 콘도,리조트","진안 홍삼 스파빌은 진안시외버스공용정류장에서 차로 약 10분, 전라선 전주역에서 차로 약 35분 거리에 있습니다. 주변 명소로는 마이산 도립공원이 차로 약 20분, 전주한옥마을이 차로 약 45분 거리에 있습니다.이 곳에서는 무선 인터넷을 이용하실 수 있으며 구내에는 다양한 스파 시설, 노천탕 및 연회장이 마련되어 있습니다.객실에는 TV, 에어컨, 냉장고 등이 완비되어 있으며 전용 욕실이 마련되어 있습니다.구내에는 레스토랑이 마련되어 있어 다양한 메뉴로 식사를 하실 수 있습니다.",전북진안군,진안홍삼스파,1588-7597,전라북도 진안군 진안읍 외사양길 16-10지번전라북도 진안군 진안읍 단양리 744,35.7767445,127.4168063
"여행,명소 > 산,고개","높이는 서봉(암마이산) 685m, 동봉(수마이산) 678m이다. 소백산맥과 노령산맥의 경계에 있으며, 동봉과 서봉의 모양이 말의 귀처럼 생겼다 하여 마이산이라는 이름이 붙었다. 지질은 백악기의 역암(礫岩)이다. 남쪽 비탈면에서는 섬진강 수계가 시작되고 북쪽 비탈면에서는 금강 수계가 발원한다.신라 때는 서다산(西多山), 고려시대에는 용출산(龍出山)이라 불렸고, 조선시대부터 마이산이라 불리기 시작하였다. 동봉과 서봉 사이에 448개의 층계가 있고, 동봉 중턱의 화암굴에서는 약수가 솟는다.산 전체가 거대한 바위인 탓에 나무는 그리 많지 않으나 군데군데 관목과 침엽수활엽수가 자란다. 4월에는 공원 입구에서 3㎞에 걸쳐 벚꽃이 만발해 진안군에서 주최하는 벚꽃축제가 열린다. 동봉은 오를 수 없다.또 계절에 따라 불리는 이름이 다른데, 봄에는 안개 속에 우뚝 솟은 두 봉우리가 쌍돛배 같다 하여 돛대봉, 여름에는 수목 사이에서 드러난 봉우리가 용의 뿔처럼 보인다 하여 용각봉(龍角峰), 가을에는 단풍 든 모습이 말 귀처럼 보인다 해서 마이봉, 겨울에는 눈이 쌓이지 않아 먹물을 찍은 붓끝처럼 보인다 해서 문필봉(文筆峰)이라 부르기도 한다.문화재로는 마이산탑(전북기념물 35), 마이산줄사철나무군락지(천연기념물 380)를 비롯하여 은수사(銀水寺)금당사(金塘寺) 등의 고찰이 있다. 금당사에는 괘불탱(掛佛幀:보물 1266), 목불좌상(전북유형문화재 18), 석탑(전북문화재자료 122) 등의 문화재가 있다.1979년 10월 도립공원으로 지정되었고, 2003년 10월 국가지정 문화재인 명승 12호로 지정되었다.지식백과",전북진안군,마이산,063-433-3313,전라북도 진안군 마령면 마이산로 130지번전라북도 진안군 마령면 동촌리 745,35.7735489,127.4165262
